session_id,user_id
844,213
845,90
846,832
847,191
848,932
849,188
850,324
851,683
852,251
853,247
854,725
855,839
856,656
857,884
858,405
859,361
860,213
861,884
862,151
863,569
864,832
865,884
866,586
867,78
868,882
869,49
870,324
871,247
872,49
873,120
874,567
875,213
876,361
877,656
878,247
879,356
880,924
881,94
882,68
883,971
884,660
885,405
886,83
887,474
888,468
889,432
890,575
891,637
892,627
893,213
894,445
895,406
896,343
897,9
898,213
899,324
900,445
901,939
902,445
903,946
904,67
905,364
906,684
907,720
908,751
909,823
910,575
911,247
912,213
913,361
914,149
915,567
916,984
917,656
918,49
919,54
920,247
921,637
922,575
923,48
924,364
925,955
926,474
927,803
928,213
929,130
930,120
931,368
932,533
933,202
934,70
935,213
936,717
937,319
938,405
939,928
940,660
941,569
942,543
943,361
944,49
945,762
946,405
947,989
948,677
949,361
950,946
951,356
952,318
953,200
954,104
955,361
956,812
957,104
958,97
959,455
960,637
961,213
962,984
963,405
964,143
965,454
966,575
967,637
968,798
969,989
970,939
971,262
972,656
973,149
974,324
975,255
976,49
977,984
978,361
979,361
980,912
981,361
982,656
983,54
984,149
985,795
986,405
987,247
988,49
989,54
990,94
991,915
992,572
993,247
994,68
995,266
996,779
997,551
998,884
999,688
1000,779
1001,648
1002,512
1003,120
1004,643
1005,543
1006,1
1007,247
1008,138
1009,946
1010,949
1011,656
1012,478
1013,454
1014,777
1015,54
1016,97
1017,846
1018,655
1019,969
1020,167
1021,656
1022,795
1023,149
1024,512
1025,213
1026,939
1027,660
1028,984
1029,720
1030,504
1031,905
1032,306
1033,733
1034,812
1035,330
1036,661
1037,273
1038,6
1039,59
1040,871
1041,361
1042,9
1043,138
1044,569
1045,50
1046,264
1047,405
1048,405
1049,90
1050,656
1051,798
1052,665
1053,601
1054,942
1055,352
1056,139
1057,946
1058,68
1059,324
1060,474
1061,149
1062,48
1063,917
1064,361
1065,405
1066,167
1067,446
1068,50
1069,660
1070,946
1071,50
1072,407
1073,495
1074,915
1075,213
1076,54
1077,905
1078,176
1079,49
1080,439
1081,928
1082,78
1083,969
1084,247
1085,946
1086,912
1087,959
1088,445
1089,639
1090,839
1091,49
1092,932
1093,942
1094,9
1095,656
1096,364
1097,118
1098,454
1099,454
1100,969
1101,971
1102,884
1103,325
1104,361
1105,138
1106,820
1107,648
1108,54
1109,986
1110,884
1111,197
1112,989
1113,83
1114,974
1115,446
1116,361
1117,149
1118,347
1119,495
1120,317
1121,831
1122,42
1123,891
1124,104
1125,840
1126,364
1127,49
1128,49
1129,97
1130,655
1131,660
1132,361
1133,569
1134,575
1135,795
1136,656
1137,70
1138,343
1139,138
1140,862
1141,49
1142,352
1143,984
1144,946
1145,361
1146,120
1147,262
1148,989
1149,815
1150,247
1151,752
1152,50
1153,361
1154,955
1155,120
1156,247
1157,405
1158,158
1159,49
1160,97
1161,29
1162,454
1163,158
1164,445
1165,405
1166,247
1167,405
1168,474
1169,361
1170,979
1171,535
1172,317
1173,405
1174,474
1175,517
1176,357
1177,567
1178,361
1179,54
1180,361
1181,247
1182,504
1183,445
1184,660
1185,324
1186,251
1187,352
1188,441
1189,713
1190,307
1191,543
1192,49
1193,884
1194,361
1195,637
1196,202
1197,984
1198,216
1199,120
1200,656
1201,575
1202,946
1203,569
1204,49
1205,989
1206,946
1207,989
1208,347
1209,445
1210,946
1211,721
1212,59
1213,567
1214,149
1215,660
1216,262
1217,83
1218,928
1219,317
1220,932
1221,660
1222,361
1223,364
1224,823
1225,529
1226,143
1227,504
1228,370
1229,361
1230,543
1231,566
1232,756
1233,831
1234,928
1235,569
1236,475
1237,567
1238,565
1239,478
1240,660
1241,405
1242,884
1243,48
1244,855
1245,829
1246,317
1247,557
1248,213
1249,97
1250,247
1251,809
1252,149
1253,49
1254,580
1255,405
1256,567
1257,601
1258,939
1259,310
1260,803
1261,200
1262,247
1263,213
1264,580
1265,361
1266,504
1267,149
1268,454
1269,656
1270,812
1271,989
1272,352
1273,59
1274,823
1275,318
1276,213
1277,989
1278,915
1279,120
1280,767
1281,465
1282,684
1283,713
1284,370
1285,495
1286,149
1287,406
1288,370
1289,533
1290,656
1291,454
1292,405
1293,653
1294,191
1295,454
1296,946
1297,120
1298,832
1299,967
1300,361
1301,997
1302,454
1303,213
1304,562
1305,326
1306,213
1307,361
1308,370
1309,361
1310,656
1311,149
1312,50
1313,468
1314,656
1315,989
1316,543
1317,405
1318,120
1319,1
1320,127
1321,251
1322,627
1323,751
1324,984
1325,83
1326,405
1327,330
1328,809
1329,789
1330,247
1331,465
1332,324
1333,609
1334,213
1335,325
1336,54
1337,305
1338,643
1339,213
1340,989
1341,361
1342,188
1343,104
1344,984
1345,446
1346,712
1347,361
1348,324
1349,130
1350,815
1351,317
1352,815
1353,361
1354,357
1355,832
1356,198
1357,989
1358,389
1359,567
1360,247
1361,324
1362,504
1363,324
1364,831
1365,149
1366,262
1367,762
1368,912
1369,660
1370,567
1371,405
1372,989
1373,310
1374,798
1375,656
1376,370
1377,202
1378,90
1379,474
1380,884
1381,656
1382,627
1383,352
1384,504
1385,839
1386,543
1387,567
1388,280
1389,251
1390,213
1391,273
1392,648
1393,752
1394,656
1395,104
1396,213
1397,120
1398,361
1399,251
1400,891
1401,149
1402,474
1403,251
1404,454
1405,762
1406,120
1407,721
1408,48
1409,49
1410,99
1411,48
1412,120
1413,656
1414,575
1415,946
1416,474
1417,474
1418,767
1419,120
1420,361
1421,946
1422,352
1423,495
1424,989
1425,946
1426,932
1427,49
1428,454
1429,247
1430,405
1431,656
1432,628
1433,352
1434,307
1435,97
1436,324
1437,317
1438,354
1439,370
1440,832
1441,213
1442,839
1443,848
1444,247
1445,567
1446,213
1447,445
1448,832
1449,474
1450,946
1451,149
1452,915
1453,216
1454,149
1455,352
1456,620
1457,49
1458,721
1459,149
1460,364
1461,660
1462,361
1463,939
1464,928
1465,120
1466,775
1467,733
1468,795
1469,361
1470,946
1471,324
1472,997
1473,946
1474,628
1475,247
1476,251
1477,361
1478,656
1479,834
1480,59
1481,884
1482,324
1483,48
1484,202
1485,364
1486,70
1487,445
1488,977
1489,445
1490,307
1491,946
1492,118
1493,803
1494,512
1495,59
1496,68
1497,648
1498,984
1499,213
1500,989
1501,391
1502,68
1503,575
1504,495
1505,926
1506,565
1507,136
1508,720
1509,971
1510,751
1511,660
1512,551
1513,775
1514,50
1515,292
1516,213
1517,580
1518,352
1519,324
1520,425
1521,262
1522,932
1523,59
1524,361
1525,50
1526,455
1527,977
1528,571
1529,216
1530,798
1531,575
1532,474
1533,989
1534,660
1535,474
1536,364
1537,352
1538,932
1539,891
1540,839
1541,213
1542,660
1543,318
1544,752
1545,971
1546,49
1547,575
1548,984
1549,969
1550,648
1551,465
1552,251
1553,454
1554,247
1555,795
1556,984
1557,656
1558,795
1559,391
1560,19
1561,474
1562,361
1563,255
1564,247
1565,352
1566,325
1567,251
1568,136
1569,49
1570,213
1571,251
1572,939
1573,915
1574,557
1575,997
1576,68
1577,607
1578,149
1579,59
1580,361
1581,989
1582,871
1583,391
1584,660
1585,54
1586,213
1587,561
1588,445
1589,317
1590,721
1591,632
1592,823
1593,68
1594,352
1595,812
1596,324
1597,832
1598,474
1599,208
1600,529
1601,946
1602,68
1603,656
1604,928
1605,318
1606,884
1607,575
1608,68
1609,405
1610,318
1611,656
1612,296
1613,262
1614,812
1615,660
1616,660
1617,114
1618,266
1619,120
1620,213
1621,949
1622,974
1623,498
1624,405
1625,405
1626,974
1627,217
1628,68
1629,317
1630,104
1631,912
1632,247
1633,795
1634,815
1635,325
1636,989
1637,954
1638,474
1639,361
1640,405
1641,302
1642,974
1643,104
1644,324
1645,984
1646,474
1647,720
1648,405
1649,59
1650,942
1651,475
1652,120
1653,942
1654,130
1655,120
1656,569
1657,569
1658,445
1659,375
1660,307
1661,352
1662,454
1663,317
1664,361
1665,370
1666,143
1667,939
1668,445
1669,474
1670,627
1671,120
1672,848
1673,255
1674,364
1675,247
1676,310
1677,454
1678,474
1679,921
1680,656
1681,361
1682,361
1683,527
1684,149
1685,575
1686,213
1687,59
1688,639
1689,59
1690,213
1691,48
1692,756
1693,989
1694,441
1695,361
1696,795
1697,352
1698,984
1699,474
1700,352
1701,50
1702,759
1703,557
1704,68
1705,364
1706,317
1707,812
1708,325
1709,665
1710,68
1711,361
1712,266
1713,660
1714,495
1715,946
1716,946
1717,361
1718,912
1719,533
1720,979
1721,829
1722,917
1723,213
1724,846
1725,446
1726,720
1727,317
1728,149
1729,343
1730,562
1731,928
1732,216
1733,247
1734,454
1735,361
1736,262
1737,364
1738,120
1739,926
1740,213
1741,535
1742,917
1743,569
1744,454
1745,637
1746,753
1747,529
1748,529
1749,247
1750,149
1751,49
1752,298
1753,932
1754,946
1755,989
1756,317
1757,405
1758,149
1759,775
1760,660
1761,795
1762,832
1763,562
1764,946
1765,989
1766,543
1767,529
1768,572
1769,543
1770,848
1771,891
1772,821
1773,840
1774,942
1775,955
1776,445
1777,445
1778,628
1779,405
1780,50
1781,197
1782,97
1783,50
1784,262
1785,795
1786,912
1787,575
1788,197
1789,912
1790,247
1791,912
1792,120
1793,628
1794,997
1795,432
1796,752
1797,439
1798,779
1799,984
1800,823
1801,997
1802,305
1803,454
1804,812
1805,324
1806,562
1807,997
1808,846
1809,765
1810,561
1811,557
1812,136
1813,361
1814,498
1815,594
1816,751
1817,454
1818,59
1819,149
1820,779
1821,120
1822,627
1823,445
1824,815
1825,798
1826,946
1827,665
1828,561
1829,405
1830,795
1831,846
1832,247
1833,94
1834,324
1835,370
1836,186
1837,361
1838,324
1839,569
1840,8
1841,68
1842,90
1843,197
1844,569
1845,543
1846,151
1847,656
1848,149
1849,149
1850,120
1851,815
1852,120
1853,721
1854,982
1855,575
1856,361
1857,973
1858,775
1859,677
1860,59
1861,67
1862,127
1863,989
1864,474
1865,343
1866,891
1867,926
1868,405
1869,361
1870,9
1871,324
1872,543
1873,262
1874,832
1875,939
1876,127
1877,798
1878,213
1879,9
1880,720
1881,989
1882,575
1883,405
1884,59
1885,580
1886,939
1887,946
1888,149
1889,405
1890,656
1891,575
1892,49
1893,97
1894,317
1895,29
1896,247
1897,789
1898,247
1899,475
1900,149
1901,989
1902,325
1903,942
1904,656
1905,989
1906,9
1907,656
1908,193
1909,361
1910,104
1911,767
1912,255
1913,305
1914,247
1915,984
1916,569
1917,533
1918,352
1919,637
1920,811
1921,575
1922,251
1923,405
1924,568
1925,273
1926,454
1927,989
1928,213
1929,684
1930,305
1931,628
1932,130
1933,955
1934,179
1935,928
1936,891
1937,946
1938,932
1939,462
1940,213
1941,247
1942,567
1943,543
1944,946
1945,884
1946,884
1947,255
1948,247
1949,846
1950,533
1951,49
1952,247
1953,361
1954,361
1955,262
1956,255
1957,255
1958,361
1959,262
1960,149
1961,984
1962,891
1963,48
1964,504
1965,984
1966,809
1967,158
1968,720
1969,949
1970,756
1971,656
1972,149
1973,361
1974,984
1975,318
1976,247
1977,684
1978,361
1979,915
1980,49
1981,684
1982,262
1983,118
1984,721
1985,361
1986,798
1987,236
1988,871
1989,656
1990,104
1991,324
1992,580
1993,347
1994,6
1995,812
1996,917
1997,97
1998,120
1999,68
2000,247
2001,42
2002,251
2003,262
2004,48
2005,832
2006,48
2007,543
2008,478
2009,720
2010,846
2011,905
2012,352
2013,468
2014,318
2015,656
2016,318
2017,49
2018,575
2019,213
2020,798
2021,94
2022,149
2023,688
2024,533
2025,445
2026,967
2027,352
2028,324
2029,983
2030,213
2031,236
2032,273
2033,42
2034,628
2035,982
2036,939
2037,660
2038,354
2039,176
2040,361
2041,831
2042,654
2043,405
2044,59
2045,928
2046,932
2047,474
2048,454
2049,213
2050,247
2051,567
2052,580
2053,59
2054,149
2055,49
2056,324
2057,317
2058,720
2059,527
2060,809
2061,48
2062,405
2063,454
2064,213
2065,580
2066,273
2067,656
2068,648
2069,656
2070,405
2071,143
2072,989
2073,884
2074,247
2075,361
2076,317
2077,942
2078,425
2079,255
2080,83
2081,49
2082,361
2083,197
2084,97
2085,324
2086,251
2087,445
2088,815
2089,213
2090,884
2091,352
2092,915
2093,932
2094,721
2095,932
2096,504
2097,273
2098,149
2099,120
2100,247
2101,149
2102,946
2103,149
2104,213
2105,660
2106,942
2107,59
2108,578
2109,565
2110,392
2111,59
2112,130
2113,68
2114,202
2115,660
2116,637
2117,149
2118,97
2119,656
2120,512
2121,49
2122,932
2123,504
2124,440
2125,319
2126,815
2127,213
2128,361
2129,569
2130,656
2131,361
2132,558
2133,912
2134,840
2135,798
2136,445
2137,917
2138,575
2139,236
2140,352
2141,364
2142,247
2143,529
2144,432
2145,656
2146,829
2147,405
2148,59
2149,832
2150,405
2151,149
2152,405
2153,575
2154,405
2155,42
2156,989
2157,665
2158,969
2159,932
2160,939
2161,912
2162,264
2163,213
2164,924
2165,788
2166,213
2167,803
2168,628
2169,795
2170,989
2171,59
2172,9
2173,42
2174,343
2175,138
2176,445
2177,884
2178,789
2179,989
2180,405
2181,884
2182,575
2183,454
2184,247
2185,251
2186,677
2187,236
2188,432
2189,648
2190,905
2191,273
2192,343
2193,706
2194,149
2195,656
2196,997
2197,454
2198,445
2199,104
2200,721
2201,361
2202,912
2203,59
2204,213
2205,656
2206,527
2207,324
2208,846
2209,989
2210,90
2211,779
2212,310
2213,70
2214,946
2215,130
2216,247
2217,120
2218,984
2219,50
2220,370
2221,627
2222,104
2223,90
2224,262
2225,831
2226,317
2227,454
2228,405
2229,317
2230,557
2231,78
2232,475
2233,213
2234,94
2235,251
2236,989
2237,42
2238,575
2239,989
2240,939
2241,445
2242,247
2243,478
2244,136
2245,989
2246,809
2247,319
2248,405
2249,932
2250,955
2251,984
2252,247
2253,946
2254,512
2255,767
2256,512
2257,632
2258,946
2259,946
2260,392
2261,405
2262,946
2263,468
2264,68
2265,149
2266,891
2267,660
2268,361
2269,803
2270,533
2271,475
2272,361
2273,68
2274,928
2275,149
2276,840
2277,361
2278,251
2279,775
2280,915
2281,405
2282,567
2283,216
2284,967
2285,262
2286,580
2287,213
2288,551
2289,890
2290,795
2291,273
2292,406
2293,637
2294,946
2295,795
2296,949
2297,823
2298,343
2299,251
2300,712
2301,318
2302,639
2303,352
2304,318
2305,361
2306,59
2307,942
2308,973
2309,720
2310,775
2311,831
2312,361
2313,213
2314,884
2315,884
2316,848
2317,942
2318,543
2319,575
2320,247
2321,543
2322,946
2323,213
2324,815
2325,149
2326,454
2327,445
2328,324
2329,127
2330,891
2331,921
2332,891
2333,213
2334,779
2335,445
2336,247
2337,654
2338,213
2339,247
2340,213
2341,609
2342,99
2343,543
2344,495
2345,149
2346,495
2347,149
2348,68
2349,905
2350,939
2351,324
2352,720
2353,48
2354,751
2355,637
2356,120
2357,575
2358,677
2359,59
2360,557
2361,984
2362,848
2363,846
2364,138
2365,324
2366,812
2367,324
2368,454
2369,247
2370,891
2371,656
2372,660
2373,120
2374,59
2375,216
2376,627
2377,213
2378,580
2379,251
2380,809
2381,97
2382,213
2383,59
2384,912
2385,213
2386,717
2387,343
2388,202
2389,247
2390,512
2391,637
2392,361
2393,997
2394,946
2395,926
2396,557
2397,391
2398,405
2399,775
2400,102
2401,67
2402,912
2403,200
2404,997
2405,660
2406,280
2407,127
2408,317
2409,932
2410,213
2411,597
2412,1
2413,567
2414,946
2415,762
2416,989
2417,68
2418,247
2419,445
2420,984
2421,251
2422,247
2423,247
2424,120
2425,504
2426,97
2427,120
2428,343
2429,216
2430,59
2431,489
2432,795
2433,809
2434,946
2435,90
2436,213
2437,954
2438,160
2439,656
2440,569
2441,946
2442,130
2443,120
2444,656
2445,405
2446,405
2447,440
2448,8
2449,832
2450,97
2451,213
2452,912
2453,262
2454,795
2455,661
2456,262
2457,83
2458,468
2459,656
2460,318
2461,884
2462,213
2463,19
2464,49
2465,468
2466,789
2467,946
2468,639
2469,262
2470,445
2471,932
2472,939
2473,997
2474,97
2475,317
2476,324
2477,886
2478,984
2479,474
2480,984
2481,361
2482,795
2483,318
2484,812
2485,149
2486,660
2487,997
2488,946
2489,405
2490,251
2491,580
2492,197
2493,949
2494,939
2495,575
2496,575
2497,939
2498,656
2499,49
2500,104
2501,78
2502,352
2503,120
2504,262
2505,517
2506,948
2507,767
2508,151
2509,213
2510,42
2511,247
2512,575
2513,661
2514,97
2515,795
2516,495
2517,251
2518,855
2519,499
2520,575
2521,454
2522,255
2523,213
2524,213
2525,656
2526,361
2527,884
2528,361
2529,251
2530,832
2531,352
2532,213
2533,613
2534,151
2535,989
2536,361
2537,120
2538,984
2539,684
2540,677
2541,809
2542,49
2543,48
2544,405
2545,104
2546,832
2547,213
2548,49
2549,177
2550,656
2551,454
2552,959
2553,273
2554,627
2555,575
2556,982
2557,884
2558,713
2559,262
2560,405
2561,317
2562,59
2563,795
2564,83
2565,213
2566,495
2567,862
2568,504
2569,78
2570,405
2571,512
2572,832
2573,54
2574,361
2575,149
2576,256
2577,266
2578,361
2579,527
2580,251
2581,42
2582,665
2583,48
2584,661
2585,751
2586,971
2587,961
2588,213
2589,891
2590,454
2591,921
2592,973
2593,575
2594,247
2595,42
2596,213
2597,99
2598,371
2599,213
2600,213
2601,942
2602,798
2603,361
2604,527
2605,49
2606,68
2607,48
2608,307
2609,880
2610,70
2611,517
2612,989
2613,989
2614,917
2615,213
2616,405
2617,307
2618,50
2619,946
2620,989
2621,654
2622,932
2623,149
2624,49
2625,197
2626,361
2627,543
2628,262
2629,149
2630,987
2631,305
2632,324
2633,928
2634,751
2635,149
2636,517
2637,512
2638,94
2639,318
2640,42
2641,236
2642,567
2643,149
2644,104
2645,788
2646,684
2647,352
2648,984
2649,832
2650,49
2651,255
2652,247
2653,216
2654,305
2655,59
2656,120
2657,840
2658,955
2659,54
2660,569
2661,216
2662,665
2663,97
2664,823
2665,475
2666,912
2667,224
2668,136
2669,343
2670,247
2671,251
2672,478
2673,454
2674,406
2675,361
2676,512
2677,405
2678,118
2679,594
2680,504
2681,942
2682,939
2683,273
2684,751
2685,803
2686,628
2687,310
2688,932
2689,656
2690,49
2691,499
2692,543
2693,118
2694,884
2695,656
2696,247
2697,946
2698,130
2699,54
2700,213
2701,120
2702,247
2703,660
2704,149
2705,932
2706,361
2707,575
2708,352
2709,97
2710,891
2711,829
2712,54
2713,777
2714,94
2715,942
2716,352
2717,317
2718,59
2719,149
2720,575
2721,364
2722,370
2723,120
2724,984
2725,361
2726,832
2727,425
2728,884
2729,49
2730,273
2731,317
2732,247
2733,49
2734,656
2735,364
2736,361
2737,247
2738,179
2739,97
2740,495
2741,989
2742,721
2743,310
2744,586
2745,533
2746,251
2747,916
2748,361
2749,247
2750,989
2751,627
2752,236
2753,361
2754,405
2755,767
2756,575
2757,454
2758,566
2759,405
2760,445
2761,405
2762,251
2763,823
2764,561
2765,946
2766,637
2767,59
2768,330
2769,798
2770,97
2771,160
2772,149
2773,317
2774,352
2775,6
2776,49
2777,775
2778,846
2779,213
2780,213
2781,721
2782,660
2783,118
2784,405
2785,454
2786,939
2787,637
2788,273
2789,324
2790,251
2791,656
2792,318
2793,213
2794,803
2795,832
2796,454
2797,319
2798,254
2799,48
2800,120
2801,97
2802,127
2803,785
2804,247
2805,247
2806,70
2807,97
2808,251
2809,767
2810,558
2811,926
2812,891
2813,97
2814,575
2815,989
2816,890
2817,127
2818,498
2819,454
2820,361
2821,363
2822,445
2823,971
2824,823
2825,213
2826,213
2827,474
2828,989
2829,468
2830,997
2831,955
2832,251
2833,651
2834,884
2835,613
2836,468
2837,130
2838,48
2839,361
2840,104
2841,917
2842,912
2843,254
2844,575
2845,118
2846,840
2847,575
2848,149
2849,251
2850,795
2851,273
2852,361
2853,97
2854,946
2855,533
2856,326
2857,720
2858,354
2859,620
2860,361
2861,803
2862,49
2863,78
2864,405
2865,628
2866,656
2867,317
2868,213
2869,213
2870,543
2871,946
2872,149
2873,361
2874,884
2875,767
2876,884
2877,561
2878,684
2879,955
2880,67
2881,720
2882,120
2883,971
2884,361
2885,405
2886,751
2887,59
2888,946
2889,149
2890,846
2891,361
2892,298
2893,474
2894,942
2895,575
2896,884
2897,474
2898,213
2899,361
2900,318
2901,68
2902,149
2903,255
2904,586
2905,262
2906,495
2907,83
2908,832
2909,49
2910,567
2911,912
2912,946
2913,997
2914,353
2915,504
2916,324
2917,317
2918,68
2919,405
2920,946
2921,656
2922,661
2923,445
2924,637
2925,200
2926,445
2927,912
2928,454
2929,251
2930,946
2931,68
2932,798
2933,912
2934,48
2935,251
2936,216
2937,798
2938,361
2939,213
2940,54
2941,789
2942,846
2943,127
2944,798
2945,90
2946,795
2947,946
2948,575
2949,114
2950,318
2951,585
2952,445
2953,984
2954,149
2955,361
2956,821
2957,319
2958,48
2959,565
2960,884
2961,946
2962,917
2963,120
2964,989
2965,262
2966,357
2967,405
2968,120
2969,163
2970,405
2971,454
2972,575
2973,846
2974,405
2975,928
2976,324
2977,445
2978,656
2979,567
2980,984
2981,949
2982,949
2983,840
2984,50
2985,848
2986,489
2987,979
2988,977
2989,273
2990,273
2991,512
2992,795
2993,777
2994,660
2995,973
2996,255
